PubMed ID 	 PubMed Central ID 	 Title 	 Authors 	 Year of Publication 	 Month of Publication 	 Digital Object Identifier 	 conjugation[PIA]
25618110	?	ESBL-producing Escherichia coli isolated from bloodstream infections--antimicrobial susceptibility, conjugative transfer of resistance genes and phylogenetic origin.	Franiczek R,Krzyzanowska B	2014	Nov-Dec	http://doi.org//?	1
25612661	PMC4318363	Development of an efficient conjugation-based genetic manipulation system for Pseudoalteromonas.	Wang P,Yu Z,Li B,Cai X,Zeng Z,Chen X,Wang X	2015	01	http://doi.org//10.1186/s12934-015-0194-8	1
25611217	?	Conjugation of cell-penetrating peptides to parathyroid hormone affects its structure, potency, and transepithelial permeation.	Kristensen M,de Groot AM,Berthelsen J,Franzyk H,Sijts A,Nielsen HM	2015	03	http://doi.org//10.1021/bc5005763	1
25583822	PMC4410831	Hyaluronan synthase assembles chitin oligomers with -GlcNAc(alpha1-->)UDP at the reducing end.	Weigel PH,West CM,Zhao P,Wells L,Baggenstoss BA,Washburn JL	2015	01	http://doi.org//10.1093/glycob/cwv006	1
25581181	?	Isolation and molecular characterization of multidrug-resistant Enterobacteriaceae strains from pork and environmental samples in Xiamen, China.	Liu Z,Zhang Z,Yan H,Li J,Shi L	2015	Jan	http://doi.org//10.4315/0362-028X.JFP-14-172	0
25556094	?	In vitro studies of antimicrobial activity of Gly-His-Lys conjugates as potential and promising candidates for therapeutics in skin and tissue infections.	Kukowska M,Kukowska-Kaszuba M,Dzierzbicka K	2014	12	http://doi.org//10.1016/j.bmcl.2014.12.029	1
27682088	PMC5023239	Tackling Drug Resistant Infection Outbreaks of Global Pandemic Escherichia coli ST131 Using Evolutionary and Epidemiological Genomics.	Downing T	2015	05	http://doi.org//10.3390/microorganisms3020236	1
25535270	PMC4325106	Activation of the sigmaE-dependent stress pathway by conjugative TraR may anticipate conjugational stress.	Grace ED,Gopalkrishnan S,Girard ME,Blankschien MD,Ross W,Gourse RL,Herman C	2014	12	http://doi.org//10.1128/JB.02279-14	1
25501887	?	Characterization of Beta-lactamases in Faecal Enterobacteriaceae Recovered from Healthy Humans in Spain: Focusing on AmpC Polymorphisms.	Porres-Osante N,Saenz Y,Somalo S,Torres C	2014	12	http://doi.org//10.1007/s00248-014-0544-9	1
25490719	PMC4260915	Colorful protein-based fluorescent probes for collagen imaging.	Aper SJ,van Spreeuwel AC,van Turnhout MC,van der Linden AJ,Pieters PA,van der Zon NL,de la Rambelje SL,Bouten CV,Merkx M	2014	12	http://doi.org//10.1371/journal.pone.0114983	1
25488608	PMC4408178	Pathogenic and commensal Escherichia coli from irrigation water show potential in transmission of extended spectrum and AmpC beta-lactamases determinants to isolates from lettuce.	Njage PM,Buys EM	2014	12	http://doi.org//10.1111/1751-7915.12234	1
25468904	?	Pathogenicity of pan-drug-resistant Serratia marcescens harbouring blaNDM-1.	Gruber TM,Gottig S,Mark L,Christ S,Kempf VA,Wichelhaus TA,Hamprecht A	2014	12	http://doi.org//10.1093/jac/dku482	1
25463772	?	Degenerate primer MOB typing of multiresistant clinical isolates of E. coli uncovers new plasmid backbones.	Garcillan-Barcia MP,Ruiz del Castillo B,Alvarado A,de la Cruz F,Martinez-Martinez L	2014	11	http://doi.org//10.1016/j.plasmid.2014.11.003	0
25461745	?	Characterization of glutathione-S-transferases in zebrafish (Danio rerio).	Glisic B,Mihaljevic I,Popovic M,Zaja R,Loncar J,Fent K,Kovacevic R,Smital T	2014	11	http://doi.org//10.1016/j.aquatox.2014.10.013	1
25461693	?	Possible transfer of plasmid mediated third generation cephalosporin resistance between Escherichia coli and Shigella sonnei in the human gut.	Rashid H,Rahman M	2014	11	http://doi.org//10.1016/j.meegid.2014.11.023	1
25458421	?	Characterization of plasmids encoding CTX-M beta-lactamase and their addiction systems in Escherichia coli isolates from animals.	Tamang MD,Gurung M,Kang MS,Nam HM,Moon DC,Jang GC,Jung SC,Park YH,Lim SK	2014	10	http://doi.org//10.1016/j.vetmic.2014.10.004	1
25441705	?	Characterization of fosA5, a new plasmid-mediated fosfomycin resistance gene in Escherichia coli.	Ma Y,Xu X,Guo Q,Wang P,Wang W,Wang M	2014	12	http://doi.org//10.1111/lam.12366	1
25421466	PMC4335910	Characterization of plasmids in extensively drug-resistant acinetobacter strains isolated in India and Pakistan.	Jones LS,Carvalho MJ,Toleman MA,White PL,Connor TR,Mushtaq A,Weeks JL,Kumarasamy KK,Raven KE,Torok ME,Peacock SJ,Howe RA,Walsh TR	2014	11	http://doi.org//10.1128/AAC.03242-14	0
25412211	?	Electrochemical immunosensor assay (EIA) for sensitive detection of E. coli O157:H7 with signal amplification on a SG-PEDOT-AuNPs electrode interface.	Guo Y,Wang Y,Liu S,Yu J,Wang H,Cui M,Huang J	2015	Jan	http://doi.org//10.1039/c4an01463d	1
25409531	PMC4277763	Specific gene repression by CRISPRi system transferred through bacterial conjugation.	Ji W,Lee D,Wong E,Dadlani P,Dinh D,Huang V,Kearns K,Teng S,Chen S,Haliburton J,Heimberg G,Heineike B,Ramasubramanian A,Stevens T,Helmke KJ,Zepeda V,Qi LS,Lim WA	2014	12	http://doi.org//10.1021/sb500036q	1
25408097	PMC4353396	Generation of Enterobacter sp. YSU auxotrophs using transposon mutagenesis.	Caguiat JJ	2014	10	http://doi.org//10.3791/51934	1
25405884	?	Plasmid-encoding extended-spectrum beta-lactamase CTX-M-55 in a clinical Shigella sonnei strain, China.	Qu F,Ying Z,Zhang C,Chen Z,Chen S,Cui E,Bao C,Yang H,Wang J,Liu C,Mao Y,Zhou D	2014	 	http://doi.org//10.2217/fmb.14.53	0
25387599	?	Conjugative multiple-antibiotic resistance plasmids in Escherichia coli isolated from environmental waters contaminated by human faecal wastes.	Laroche-Ajzenberg E,Flores Ribeiro A,Bodilis J,Riah W,Buquet S,Chaftar N,Pawlak B	2014	12	http://doi.org//10.1111/jam.12691	1
25387293	?	Prevalence and characterization of extended-spectrum beta-lactamase-producing Enterobacteriaceae in food-producing animals in Northern Italy.	Stefani S,Giovanelli I,Anacarso I,Condo C,Messi P,de Niederhausern S,Bondi M,Iseppi R,Sabia C	2014	10	http://doi.org//?	1
25384481	PMC4272590	The EcoKI type I restriction-modification system in Escherichia coli affects but is not an absolute barrier for conjugation.	Roer L,Aarestrup FM,Hasman H	2014	11	http://doi.org//10.1128/JB.02418-14	1
25367902	PMC4291370	First report of a clinical, multidrug-resistant Enterobacteriaceae isolate coharboring fosfomycin resistance gene fosA3 and carbapenemase gene blaKPC-2 on the same transposon, Tn1721.	Li G,Zhang Y,Bi D,Shen P,Ai F,Liu H,Tian Y,Ma Y,Wang B,Rajakumar K,Ou HY,Jiang X	2014	11	http://doi.org//10.1128/AAC.03061-14	1
25363901	?	Conjugative reporter system for the use in Bacillus licheniformis and closely related Bacilli.	Hertel R,Volland S,Liesegang H	2014	12	http://doi.org//10.1111/lam.12352	0
25360825	?	Pyrene Schiff base: photophysics, aggregation induced emission, and antimicrobial properties.	Kathiravan A,Sundaravel K,Jaccob M,Dhinagaran G,Rameshkumar A,Arul Ananth D,Sivasudha T	2014	11	http://doi.org//10.1021/jp509697n	1
25351426	?	Antibiotic resistance correlates with transmission in plasmid evolution.	Turner PE,Williams ES,Okeke C,Cooper VS,Duffy S,Wertz JE	2014	11	http://doi.org//10.1111/evo.12537	1
25342744	PMC4256345	Convergent evolution in the assembly of polyubiquitin degradation signals by the Shigella flexneri IpaH9.8 ligase.	Edwards DJ,Streich FC Jr,Ronchi VP,Todaro DR,Haas AL	2014	10	http://doi.org//10.1074/jbc.M114.609164	0
25340787	PMC4207749	Dissemination of the transmissible quinolone-resistance gene qnrS1 by IncX plasmids in Nigeria.	Sumrall ET,Gallo EB,Aboderin AO,Lamikanra A,Okeke IN	2014	10	http://doi.org//10.1371/journal.pone.0110279	1
25340549	PMC4207636	The master activator of IncA/C conjugative plasmids stimulates genomic islands and multidrug resistance dissemination.	Carraro N,Matteau D,Luo P,Rodrigue S,Burrus V	2014	10	http://doi.org//10.1371/journal.pgen.1004714	1
25336457	PMC4212838	Origin in Acinetobacter guillouiae and dissemination of the aminoglycoside-modifying enzyme Aph(3')-VI.	Yoon EJ,Goussard S,Touchon M,Krizova L,Cerqueira G,Murphy C,Lambert T,Grillot-Courvalin C,Nemec A,Courvalin P	2014	10	http://doi.org//10.1128/mBio.01972-14	1
25329550	?	Fecal carriage of extended-spectrum beta-lactamase-producing Enterobacteriaceae in community setting in Casablanca.	Barguigua A,Ouair H,El Otmani F,Saile R,El Mdaghri N,El Azhari M,Timinouni M	2014	10	http://doi.org//10.3109/00365548.2014.961542	1
25324838	PMC4179741	Vertical transmission of highly similar bla CTX-M-1-harboring IncI1 plasmids in Escherichia coli with different MLST types in the poultry production pyramid.	Zurfluh K,Wang J,Klumpp J,Nuesch-Inderbinen M,Fanning S,Stephan R	2014	09	http://doi.org//10.3389/fmicb.2014.00519	0
25303163	?	Antimicrobial resistance and integron profiles in multidrug-resistant Escherichia coli isolates from pigs.	Lee M,Shin E,Lee Y	2014	Dec	http://doi.org//10.1089/fpd.2014.1795	1
25286841	?	The structure of allophycocyanin B from Synechocystis PCC 6803 reveals the structural basis for the extreme redshift of the terminal emitter in phycobilisomes.	Peng PP,Dong LL,Sun YF,Zeng XL,Ding WL,Scheer H,Yang X,Zhao KH	2014	09	http://doi.org//10.1107/S1399004714015776	1
25285114	PMC4173980	Prevalence of plasmid-mediated quinolone resistance genes among ciprofloxacin-nonsusceptible Escherichia coli and Klebsiella pneumoniae isolated from blood cultures in Korea.	Yang HY,Nam YS,Lee HJ	2014	May	http://doi.org//?	1
25284757	?	Mechanistic basis of plasmid-specific DNA binding of the F plasmid regulatory protein, TraM.	Peng Y,Lu J,Wong JJW,Edwards RA,Frost LS,Mark Glover JN	2014	10	http://doi.org//10.1016/j.jmb.2014.09.018	0
25283538	PMC4253820	An amphipathic polypeptide derived from poly-gamma-glutamic acid for the stabilization of membrane proteins.	Han SG,Na JH,Lee WK,Park D,Oh J,Yoon SH,Lee CK,Sung MH,Shin YK,Yu YG	2014	10	http://doi.org//10.1002/pro.2575	1
25264815	?	Agarose-based microfluidic device for point-of-care concentration and detection of pathogen.	Li Y,Yan X,Feng X,Wang J,Du W,Wang Y,Chen P,Xiong L,Liu BF	2014	10	http://doi.org//10.1021/ac5026623	1
25263573	?	Ribonucleases, antisense RNAs and the control of bacterial plasmids.	Saramago M,Barria C,Arraiano CM,Domingues S	2014	09	http://doi.org//10.1016/j.plasmid.2014.09.003	0
25262036	?	Conjugation between quinolone-susceptible bacteria can generate mutations in the quinolone resistance-determining region, inducing quinolone resistance.	Pitondo-Silva A,Martins VV,Silva CF,Stehling EG	2014	09	http://doi.org//10.1016/j.ijantimicag.2014.07.018	1
25249282	PMC4173765	An ABC transporter is required for secretion of peptide sex pheromones in Enterococcus faecalis.	Varahan S,Harms N,Gilmore MS,Tomich JM,Hancock LE	2014	09	http://doi.org//10.1128/mBio.01726-14	1
25246402	PMC4249578	Genotypic and phenotypic profiles of Escherichia coli isolates belonging to clinical sequence type 131 (ST131), clinical non-ST131, and fecal non-ST131 lineages from India.	Hussain A,Ranjan A,Nandanwar N,Babbar A,Jadhav S,Ahmed N	2014	09	http://doi.org//10.1128/AAC.03320-14	1
25246399	PMC4249543	First description of OXA-48 carbapenemase harbored by Escherichia coli and Enterobacter cloacae from a single patient in Portugal.	Manageiro V,Ferreira E,Pinto M,Canica M	2014	09	http://doi.org//10.1128/AAC.02961-14	0
25246393	PMC4249565	blaNDM-5 carried by an IncX3 plasmid in Escherichia coli sequence type 167.	Yang P,Xie Y,Feng P,Zong Z	2014	09	http://doi.org//10.1128/AAC.03911-14	1
25246390	PMC4249512	First report of metallo-beta-lactamase NDM-5-producing Escherichia coli in Japan.	Nakano R,Nakano A,Hikosaka K,Kawakami S,Matsunaga N,Asahara M,Ishigaki S,Furukawa T,Suzuki M,Shibayama K,Ono Y	2014	09	http://doi.org//10.1128/AAC.04265-14	0
25244672	PMC4724881	Hijacking bacterial glycosylation for the production of glycoconjugates, from vaccines to humanised glycoproteins.	Cuccui J,Wren B	2014	09	http://doi.org//10.1111/jphp.12321	1
25240928	PMC4237163	Sequence-specific antimicrobials using efficiently delivered RNA-guided nucleases.	Citorik RJ,Mimee M,Lu TK	2014	09	http://doi.org//10.1038/nbt.3011	1
25188631	PMC5568562	Precise manipulation of bacterial chromosomes by conjugative assembly genome engineering.	Ma NJ,Moonan DW,Isaacs FJ	2014	09	http://doi.org//10.1038/nprot.2014.081	1
25188031	?	High prevalence of ST131 among CTX-M-producing Escherichia coli from community-acquired infections, in the Czech Republic.	Papagiannitsis CC,Studentova V,Jakubu V,Spanelova P,Urbaskova P,Zemlickova H,Hrabak J	2014	09	http://doi.org//10.1089/mdr.2014.0070	0
25182636	PMC4249370	Complete sequence of a conjugative incn plasmid harboring blaKPC-2, blaSHV-12, and qnrS1 from an Escherichia coli sequence type 648 strain.	Li JJ,Lee CS,Sheng JF,Doi Y	2014	09	http://doi.org//10.1128/AAC.03632-14	0
25181293	PMC4152304	Characterization and plasmid elimination of NDM-1-producing Acinetobacter calcoaceticus from China.	Sun Y,Liu Q,Chen S,Song Y,Liu J,Guo X,Zhu L,Ji X,Xu L,Zhou W,Qian J,Feng S	2014	09	http://doi.org//10.1371/journal.pone.0106555	0
25180148	PMC4147230	Possibility of CTX-M-14 Gene Transfer from Shigella sonnei to a Commensal Escherichia coli Strain of the Gastroenteritis Microbiome.	Cho SH,Han SY,Kang YH	2014	05	http://doi.org//10.1016/j.phrp.2014.04.007	1
25161650	PMC4129628	The contribution of Escherichia coli from human and animal sources to the integron gene pool in coastal waters.	Moura A,Araujo S,Alves MS,Henriques I,Pereira A,Correia AC	2014	08	http://doi.org//10.3389/fmicb.2014.00419	1
25135473	PMC4237811	Evaluation of Gram-negative bacterial infection by a stable and conjugative bioluminescence plasmid in a mouse model.	Huang YK,Chu C,Wu CH,Chen CL,Chiu CH	2014	08	http://doi.org//10.1186/s12929-014-0078-y	1
25120976	PMC4129265	Emergence of Escherichia coli, Co-Producing NDM-1 and OXA-48 Carbapenemases, in Urinary Isolates, at a Tertiary Care Centre at Central India.	Khajuria A,Praharaj AK,Kumar M,Grover N	2014	06	http://doi.org//10.7860/JCDR/2014/7952.4413	0
25102906	?	High-level tetracycline resistance mediated by efflux pumps Tet(A) and Tet(A)-1 with two start codons.	Wang W,Guo Q,Xu X,Sheng ZK,Ye X,Wang M	2014	08	http://doi.org//10.1099/jmm.0.078063-0	1
25102058	?	The FinO family of bacterial RNA chaperones.	Mark Glover JN,Chaulk SG,Edwards RA,Arthur D,Lu J,Frost LS	2014	08	http://doi.org//10.1016/j.plasmid.2014.07.003	0
25048223	?	Enhanced production techniques, properties and uses of coenzyme Q10.	de Dieu Ndikubwimana J,Lee BH	2014	07	http://doi.org//10.1007/s10529-014-1587-1	1
25023605	PMC4090902	Study on the Antimicrobial Properties of Citrate-Based Biodegradable Polymers.	Su LC,Xie Z,Zhang Y,Nguyen KT,Yang J	2014	07	http://doi.org//10.3389/fbioe.2014.00023	1
25007821	PMC4139839	Development of an intergeneric conjugal transfer system for xinaomycins-producing Streptomyces noursei Xinao-4.	Sun FH,Luo D,Shu D,Zhong J,Tan H	2014	07	http://doi.org//10.3390/ijms150712217	1
25007328	PMC4090232	Versatile recombinant SUMOylation system for the production of SUMO-modified protein.	Weber AR,Schuermann D,Schar P	2014	07	http://doi.org//10.1371/journal.pone.0102157	1
24996417	PMC4227128	Inhibition of hematopoietic prostaglandin D2 synthase (H-PGDS) by an alkaloid extract from Combretum molle.	Moyo R,Chimponda T,Mukanganyama S	2014	07	http://doi.org//10.1186/1472-6882-14-221	1
24971741	?	New strategy for reversible modulation of protein activity through site-specific conjugation of small molecule and polymer.	Wang L,Yuan L,Wang H,Liu X,Li X,Chen H	2014	06	http://doi.org//10.1021/bc5000934	1
24955767	PMC4067368	Human intestinal cells modulate conjugational transfer of multidrug resistance plasmids between clinical Escherichia coli isolates.	Machado AM,Sommer MO	2014	06	http://doi.org//10.1371/journal.pone.0100739	1
24951809	PMC4313172	Cluster of Escherichia coli isolates producing a plasmid-mediated OXA-48 beta-lactamase in a Spanish hospital in 2012.	Fernandez J,Montero I,Fleites A,Rodicio MR	2014	06	http://doi.org//10.1128/JCM.01271-14	0
24949015	PMC4053279	Study of a Natural Mutant SHV-Type beta -Lactamase, SHV-104, from Klebsiella pneumoniae.	Ben Achour N,Belhadj O,Galleni M,Ben Moussa M,Mercuri PS	2014	05	http://doi.org//10.1155/2014/548656	1
24939899	PMC4117768	Conjugation with polyamines enhances the antibacterial and anticancer activity of chloramphenicol.	Kostopoulou ON,Kouvela EC,Magoulas GE,Garnelis T,Panagoulias I,Rodi M,Papadopoulos G,Mouzaki A,Dinos GP,Papaioannou D,Kalpaxis DL	2014	06	http://doi.org//10.1093/nar/gku539	0
24935520	?	Crucial factor for increasing the conjugation frequency in Streptomyces netropsis SD-07 and other strains.	Wang XK,Jin JL	2014	07	http://doi.org//10.1111/1574-6968.12507	1
24929711	?	Characterization of extended-spectrum beta-lactamases-producing Salmonella strains isolated from retail foods in Shaanxi and Henan Province, China.	Yang B,Wang Q,Cui S,Wang Y,Shi C,Xia X,Xi M,Wang X,Shi X,Wang D,Zhang Z,Meng J	2014	02	http://doi.org//10.1016/j.fm.2014.02.003	1
24929189	?	Inhibition of human glutathione transferases by dinitronaphthalene derivatives.	Groom H,Lee M,Patil P,Josephy PD	2014	06	http://doi.org//10.1016/j.abb.2014.06.002	1
24928855	?	Characterization of pFOX-7a, a conjugative IncL/M plasmid encoding the FOX-7 AmpC-type beta-lactamase, involved in a large outbreak in a neonatal intensive care unit.	Di Pilato V,Arena F,Giani T,Conte V,Cresti S,Rossolini GM	2014	06	http://doi.org//10.1093/jac/dku216	1
24927154	?	Characterization of plasmids carrying oqxAB in bla(CTX-M)-negative Escherichia coli isolates from food-producing animals.	Liu BT,Li L,Fang LX,Sun J,Liao XP,Yang QE,Huang T,Liu YH	2014	Dec	http://doi.org//10.1089/mdr.2014.0022	1
24920651	?	Nucleotide sequences of 16 transmissible plasmids identified in nine multidrug-resistant Escherichia coli isolates expressing an ESBL phenotype isolated from food-producing animals and healthy humans.	Wang J,Stephan R,Power K,Yan Q,Hachler H,Fanning S	2014	06	http://doi.org//10.1093/jac/dku206	1
24916877	?	Occurrence of extended-spectrum beta-lactamases in human and bovine isolates of Escherichia coli from Oyo state, Nigeria.	Inwezerua C,Mendonca N,Calhau V,Domingues S,Adeleke OE,Da Silva GJ	2014	06	http://doi.org//?	1
24916871	?	Isolation of the Bacillus thuringiensis plasmid carrying Bacthuricin F4 coding genes and evidence of its conjugative transfer.	Ben Fguira I,Fourati Z,Kamoun F,Tounsi S,Jaoua S	2014	06	http://doi.org//?	1
24916868	?	Antimicrobial resistance, class 1 integrons, and horizontal transfer in Salmonella isolated from retail food in Henan, China.	Yu T,Jiang X,Zhou Q,Wu J,Wu Z	2014	06	http://doi.org//?	1
24908045	?	Characterization of extended-spectrum beta-lactamase (ESBL)-producing Escherichia coli obtained from Danish pigs, pig farmers and their families from farms with high or no consumption of third- or fourth-generation cephalosporins.	Hammerum AM,Larsen J,Andersen VD,Lester CH,Skovgaard Skytte TS,Hansen F,Olsen SS,Mordhorst H,Skov RL,Aarestrup FM,Agerso Y	2014	06	http://doi.org//10.1093/jac/dku180	1
24901521	PMC4046965	A protein-conjugate approach to develop a monoclonal antibody-based antigen detection test for the diagnosis of human brucellosis.	Patra KP,Saito M,Atluri VL,Rolan HG,Young B,Kerrinnes T,Smits H,Ricaldi JN,Gotuzzo E,Gilman RH,Tsolis RM,Vinetz JM	2014	06	http://doi.org//10.1371/journal.pntd.0002926	1
